,Y,T,X1,X2,X3
0,-0.3002951021702706,0,0.3384669861623988,-0.0741826269171287,-0.09108263665098305
1,-2.330224318577431,0,0.6249343454936925,-0.14045359725850962,-0.7197421129582495
2,37.184564476997174,1,1.1923073485115767,2.052453673852442,1.2545317388054198
3,-13.010052117603419,0,-0.5039602197245391,-0.5751858051444815,-1.2243536957801668
4,12.515507529099434,1,0.4519825450636667,0.6960384898054633,-0.4009689740071698
5,-6.9861326507378685,1,0.4094205777615115,-0.7715090016751424,-1.080925513264143
6,-26.03052415778971,0,-0.8230032848108109,-1.8343461070895484,-0.7150314606696129
7,20.466248058486844,1,1.0184875328357297,0.6552586525163241,1.6198959327303322
8,-12.825638419152721,0,-0.7649474190590162,-1.1032896739941411,0.40001967794357757
9,11.58077689049134,0,0.6927724509398717,0.7215672009570813,0.44203512267992623
10,21.844553825709824,0,0.5736905083262068,1.5732559054313706,0.5413563611354374
11,10.349954098794989,0,-0.23667739165242352,1.1800199249148382,-0.6411045294157144
12,-28.290500400800696,1,-0.9222818996973073,-2.232160555154435,-1.8323433963065927
13,-1.5193931800971971,0,-0.1038866006256672,0.00985185795100803,-0.3927949313095851
14,1.3609839889880102,1,-1.8303438951539799,0.24707430163175542,-0.9615048973173116
15,4.575318314751918,1,-0.9338816281876686,0.18312074792616842,-0.3900894200617392
16,-0.4462055345073379,1,1.0202842612306489,-0.6050302628461645,-0.41253581019955
17,18.358342576858245,1,0.6257278731351594,0.37809707558407035,1.6889146206388106
18,-10.507896083450728,0,-0.826103280248836,-0.6855281566191954,-0.1887051169212041
19,5.163009606012701,1,0.9572055163572005,-0.3566956029912655,0.5775962356973411
20,-3.596422947293057,0,0.06066160219706049,-0.3223981892668949,-0.054468203172456535
21,-32.608957551137706,0,-2.3283505402529467,-2.121759608597935,-0.9403108616457607
22,22.836369932632778,0,1.240782420452959,1.1732682614549321,1.4264762340788963
23,-24.309045456066077,0,-1.4405232324087907,-1.4622343048886366,-0.6647029386736829
24,0.13584536364775207,0,0.4222165017418255,-0.3352452502770371,0.8618953199499231
25,-7.030157805501285,1,0.4052838434539845,-0.977145901149994,-0.47776245034361253
26,-16.23021358065013,1,0.15609301638397247,-1.0529011919544495,-2.060745227709359
27,4.984361921827738,0,0.34321935418533994,0.7000767974448922,-0.9518257753722392
28,0.8879835989446151,1,-0.346469191325673,0.2048470713174236,-1.4355199425298344
29,16.40313303338883,0,-0.10263665092898919,1.510135987582296,0.11494358049804217
30,-14.472274631018522,0,0.22730135538663077,-0.8924693656881163,-1.2013420835056465
31,18.257489212420865,1,2.614644859262495,0.6125908382420066,0.14641034357291222
32,11.362910750546835,1,-0.6092818639569991,0.6234032006135936,0.08824259303052538
33,10.438292432767511,1,-0.256894070958343,0.32810541098250995,0.2701814550073642
